target,category,status,rounds,initial_decision,final_decision,contract_form,typecheck_passed,det_status,r0_z3,classification,raw_det_reward,guarded_reward,semantic_guarded_reward,issues,semantic_gate_issues,semantic_review_issues,requires,ensures,contract_code,rationale
core::str::Chars::as_str,data_structure,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:needs_new_vstd_abstraction,,,,,,Relating the returned string to the unconsumed characters requires the missing Chars iterator-state abstraction; the str view alone cannot identify that suffix.
core::str::Utf8Chunk::invalid,data_structure,,2,add_spec,skip,assume_specification,False,,,,0,0,0,classification:needs_new_vstd_abstraction,,,,,,"Utf8Chunk is unsupported by Verus, so even the receiver type cannot be used in an ordinary assume_specification without first adding an external type specification to vstd."
core::str::Utf8Chunk::valid,data_structure,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:needs_new_vstd_abstraction,,,,,,"The result is a private field, and being valid UTF-8 is already inherent in its str type; relating it to the input chunk requires a new abstraction."
core::str::Utf8Error::error_len,data_structure,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:needs_new_vstd_abstraction,,,,,,"The implementation reads private Utf8Error state, while its documented meaning depends on the rejected byte stream. Current vstd has no public Utf8Error model connecting the receiver to that input."
core::str::Utf8Error::valid_up_to,data_structure,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:needs_new_vstd_abstraction,,,,,,"The result is a private field whose meaning is an index into the original rejected byte sequence, which is absent from both the signature and current vstd vocabulary."
core::time::Duration::abs_diff,other,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:needs_new_vstd_abstraction,,,,,,Expressing the absolute difference requires a numeric model of Duration or specifications for its ordering and subtraction operations. Current vstd treats Duration opaquely and supplies neither relation.
core::time::Duration::as_micros,other,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:needs_new_vstd_abstraction,,,,,,The exact formula uses Duration's private seconds and nanoseconds representation. Current vstd exposes no public logical duration value from which whole microseconds can be computed.
core::time::Duration::as_millis,other,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:needs_new_vstd_abstraction,,,,,,"The exact formula depends on Duration's private seconds and nanoseconds representation, for which current vstd has no public logical model."
core::time::Duration::as_nanos,other,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:needs_new_vstd_abstraction,,,,,,"Although the result could underpin a future Duration model, its defining formula reads private fields and cannot currently be expressed using an existing public vstd view."
core::time::Duration::as_secs,other,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:needs_new_vstd_abstraction,,,,,,The result is the private `secs` field; current vstd has no public logical view of `Duration` that can relate it to the result.
core::time::Duration::as_secs_f32,other,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:needs_new_vstd_abstraction,,,,,,"The implementation combines private seconds and nanoseconds using floating-point conversion and division, none of which can be related to `Duration` through current public vstd vocabulary."
core::time::Duration::as_secs_f64,other,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:needs_new_vstd_abstraction,,,,,,"The implementation combines private seconds and nanoseconds using floating-point conversion and division, but current vstd exposes no logical `Duration` representation for such a contract."
core::time::Duration::checked_add,other,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:needs_new_vstd_abstraction,,,,,,"Specifying the normalized sum and overflow result requires an integer-duration view exposing total nanoseconds or equivalent components, which current vstd lacks."
core::time::Duration::checked_div,other,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:needs_new_vstd_abstraction,,,,,,"Although the source returns `None` for zero, a useful contract for the quotient and truncated fractional nanoseconds requires a missing logical `Duration` value."
core::time::Duration::checked_mul,other,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:needs_new_vstd_abstraction,,,,,,Characterizing the normalized product and overflow boundary requires a logical total-duration representation absent from current vstd vocabulary.
core::time::Duration::checked_sub,other,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:needs_new_vstd_abstraction,,,,,,"Characterizing the optional difference requires a public logical model of Duration's seconds and nanoseconds, which current vstd lacks."
core::time::Duration::div_duration_f32,other,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:needs_new_vstd_abstraction,,,,,,The result is defined by rounded f32 conversions and division of Duration components; current vstd has neither a Duration value model nor sufficient IEEE-754 specification vocabulary.
core::time::Duration::div_duration_f64,other,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:needs_new_vstd_abstraction,,,,,,The result is defined by rounded f64 conversions and division of Duration components; current vstd has neither a Duration value model nor sufficient IEEE-754 specification vocabulary.
core::time::Duration::div_f32,other,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:needs_new_vstd_abstraction,,,,,,"A useful contract must express finite, nonnegative, nonoverflowing floating-point division and the rounded Duration result, requiring missing float and Duration abstractions."
core::time::Duration::div_f64,other,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:needs_new_vstd_abstraction,,,,,,"A useful contract must express finite, nonnegative, nonoverflowing floating-point division and the rounded Duration result, requiring missing float and Duration abstractions."
core::time::Duration::from_hours,other,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:needs_new_vstd_abstraction,,,,,,"Although the overflow bound is public, relating the returned opaque Duration to hours multiplied by 3600 requires a Duration observation abstraction absent from current vstd."
core::time::Duration::from_micros,other,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:needs_new_vstd_abstraction,,,,,,"The source defines the seconds and nanoseconds components, but current vstd has no public Duration view or contracted observers with which to express them."
core::time::Duration::from_millis,other,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:needs_new_vstd_abstraction,,,,,,"The result's component values are source-defined, but Duration is opaque in the current vstd vocabulary and its observers lack usable contracts."
core::time::Duration::from_mins,other,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:needs_new_vstd_abstraction,,,,,,"Although the overflow condition is expressible, a precondition alone would not characterize the returned Duration; doing so requires a missing Duration abstraction."
core::time::Duration::from_nanos,other,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:needs_new_vstd_abstraction,,,,,,The quotient and remainder behavior cannot be exposed without a public vstd model of Duration or contracted component observers.
core::time::Duration::from_nanos_u128,other,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:needs_new_vstd_abstraction,,,,,,"The overflow bound is expressible, but current vstd cannot relate the opaque result to the nanosecond quotient and remainder, so no useful complete contract is available."
core::time::Duration::from_secs,other,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:needs_new_vstd_abstraction,,,,,,Even this direct constructor cannot be related to its input because current vstd provides no Duration view or contracted seconds and nanoseconds observers.
core::time::Duration::from_secs_f32,other,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:needs_new_vstd_abstraction,,,,,,Exact behavior requires a modeled Duration value plus f32-to-nanoseconds rounding; neither relation exists in current vstd.
core::time::Duration::from_secs_f64,other,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:needs_new_vstd_abstraction,,,,,,Exact behavior requires a modeled Duration value plus f64-to-nanoseconds rounding; neither relation exists in current vstd.
core::time::Duration::is_zero,other,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:needs_new_vstd_abstraction,,,,,,"The implementation observes private seconds and nanoseconds fields, but current vstd exposes no Duration view with which to state the zero predicate."
core::time::Duration::mul_f32,other,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:needs_new_vstd_abstraction,,,,,,"A useful result relation needs both a Duration model and precise floating-point multiplication, conversion, rounding, and overflow semantics."
core::time::Duration::mul_f64,other,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:needs_new_vstd_abstraction,,,,,,"A useful result relation needs both a Duration model and precise floating-point multiplication, rounding, and overflow semantics."
core::time::Duration::new,other,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:needs_new_vstd_abstraction,,,,,,"Although the carry-overflow precondition is expressible, normalized seconds and nanoseconds cannot be related to the opaque result without a Duration view."
core::time::Duration::saturating_add,other,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:needs_new_vstd_abstraction,,,,,,"Expressing the normalized sum, overflow condition, and Duration::MAX result requires a logical Duration value model absent from current vstd."
core::time::Duration::saturating_mul,other,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:needs_new_vstd_abstraction,,,,,,Characterizing the normalized product and saturation at Duration::MAX requires a logical Duration value model absent from current vstd.
core::time::Duration::saturating_sub,other,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:needs_new_vstd_abstraction,,,,,,Expressing the duration difference and saturation at Duration::ZERO requires an ordering and value model for Duration that current vstd lacks.
core::time::Duration::subsec_micros,other,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:needs_new_vstd_abstraction,,,,,,"The defining relation divides the private nanoseconds component by 1,000; current vstd exposes no Duration component view. The documented range alone does not relate the result to the receiver."
